###############PARAM###############
4.002946e-01 
401 
###################################
0.000000e+00 9.734713e-01 9.562337e-01 3.451129e-02
2.500000e-03 9.678901e-01 9.470869e-01 4.189156e-02
5.000000e-03 9.649564e-01 9.422828e-01 4.578041e-02
7.500000e-03 9.613902e-01 9.364791e-01 5.050666e-02
1.000000e-02 9.579700e-01 9.309339e-01 5.504357e-02
1.250000e-02 9.545175e-01 9.253512e-01 5.963348e-02
1.500000e-02 9.510780e-01 9.198017e-01 6.421787e-02
1.750000e-02 9.476418e-01 9.142698e-01 6.880972e-02
2.000000e-02 9.442112e-01 9.087600e-01 7.340535e-02
2.250000e-02 9.407859e-01 9.032720e-01 7.800512e-02
2.500000e-02 9.373664e-01 8.978068e-01 8.260872e-02
2.750000e-02 9.339530e-01 8.923643e-01 8.721573e-02
3.000000e-02 9.305457e-01 8.869449e-01 9.182564e-02
3.250000e-02 9.271446e-01 8.815485e-01 9.643815e-02
3.500000e-02 9.237496e-01 8.761755e-01 1.010531e-01
3.750000e-02 9.203615e-01 8.708260e-01 1.056702e-01
4.000000e-02 9.169801e-01 8.655003e-01 1.102895e-01
4.250000e-02 9.136057e-01 8.601984e-01 1.149108e-01
4.500000e-02 9.102383e-01 8.549205e-01 1.195339e-01
4.750000e-02 9.068778e-01 8.496666e-01 1.241586e-01
5.000000e-02 9.035244e-01 8.444366e-01 1.287850e-01
5.250000e-02 9.001782e-01 8.392308e-01 1.334129e-01
5.500000e-02 8.968392e-01 8.340491e-01 1.380422e-01
5.750000e-02 8.935075e-01 8.288916e-01 1.426728e-01
6.000000e-02 8.901834e-01 8.237584e-01 1.473047e-01
6.250000e-02 8.868666e-01 8.186492e-01 1.519377e-01
6.500000e-02 8.835572e-01 8.135642e-01 1.565718e-01
6.750000e-02 8.802553e-01 8.085034e-01 1.612070e-01
7.000000e-02 8.769610e-01 8.034667e-01 1.658433e-01
7.250000e-02 8.736744e-01 7.984541e-01 1.704805e-01
7.500000e-02 8.703953e-01 7.934655e-01 1.751186e-01
7.750000e-02 8.671236e-01 7.885009e-01 1.797576e-01
8.000000e-02 8.638594e-01 7.835603e-01 1.843975e-01
8.250000e-02 8.606029e-01 7.786436e-01 1.890382e-01
8.500000e-02 8.573541e-01 7.737509e-01 1.936796e-01
8.750000e-02 8.541129e-01 7.688820e-01 1.983217e-01
9.000000e-02 8.508794e-01 7.640369e-01 2.029647e-01
9.250000e-02 8.476538e-01 7.592156e-01 2.076083e-01
9.500000e-02 8.444359e-01 7.544179e-01 2.122525e-01
9.750000e-02 8.412258e-01 7.496439e-01 2.168973e-01
1.000000e-01 8.380232e-01 7.448935e-01 2.215428e-01
1.025000e-01 8.348284e-01 7.401665e-01 2.261888e-01
1.050000e-01 8.316413e-01 7.354630e-01 2.308354e-01
1.075000e-01 8.284619e-01 7.307829e-01 2.354826e-01
1.100000e-01 8.252903e-01 7.261262e-01 2.401303e-01
1.125000e-01 8.221264e-01 7.214928e-01 2.447785e-01
1.150000e-01 8.189704e-01 7.168825e-01 2.494272e-01
1.175000e-01 8.158222e-01 7.122954e-01 2.540764e-01
1.200000e-01 8.126816e-01 7.077312e-01 2.587261e-01
1.225000e-01 8.095488e-01 7.031900e-01 2.633763e-01
1.250000e-01 8.064239e-01 6.986718e-01 2.680269e-01
1.275000e-01 8.033068e-01 6.941763e-01 2.726780e-01
1.300000e-01 8.001973e-01 6.897038e-01 2.773294e-01
1.325000e-01 7.970956e-01 6.852539e-01 2.819812e-01
1.350000e-01 7.940017e-01 6.808266e-01 2.866334e-01
1.375000e-01 7.909155e-01 6.764219e-01 2.912860e-01
1.400000e-01 7.878371e-01 6.720397e-01 2.959389e-01
1.425000e-01 7.847664e-01 6.676798e-01 3.005922e-01
1.450000e-01 7.817035e-01 6.633423e-01 3.052458e-01
1.475000e-01 7.786486e-01 6.590272e-01 3.098998e-01
1.500000e-01 7.756012e-01 6.547342e-01 3.145541e-01
1.525000e-01 7.725616e-01 6.504631e-01 3.192088e-01
1.550000e-01 7.695296e-01 6.462141e-01 3.238638e-01
1.575000e-01 7.665055e-01 6.419871e-01 3.285191e-01
1.600000e-01 7.634891e-01 6.377818e-01 3.331747e-01
1.625000e-01 7.604805e-01 6.335985e-01 3.378306e-01
1.650000e-01 7.574797e-01 6.294370e-01 3.424867e-01
1.675000e-01 7.544864e-01 6.252970e-01 3.471432e-01
1.700000e-01 7.515007e-01 6.211787e-01 3.517999e-01
1.725000e-01 7.485228e-01 6.170817e-01 3.564570e-01
1.750000e-01 7.455525e-01 6.130062e-01 3.611143e-01
1.775000e-01 7.425901e-01 6.089521e-01 3.657719e-01
1.800000e-01 7.396354e-01 6.049192e-01 3.704297e-01
1.825000e-01 7.366885e-01 6.009075e-01 3.750877e-01
1.850000e-01 7.337492e-01 5.969169e-01 3.797460e-01
1.875000e-01 7.308177e-01 5.929473e-01 3.844045e-01
1.900000e-01 7.278938e-01 5.889988e-01 3.890632e-01
1.925000e-01 7.249775e-01 5.850711e-01 3.937221e-01
1.950000e-01 7.220690e-01 5.811642e-01 3.983812e-01
1.975000e-01 7.191681e-01 5.772780e-01 4.030406e-01
2.000000e-01 7.162748e-01 5.734125e-01 4.077001e-01
2.025000e-01 7.133892e-01 5.695676e-01 4.123598e-01
2.050000e-01 7.105113e-01 5.657432e-01 4.170197e-01
2.075000e-01 7.076410e-01 5.619391e-01 4.216798e-01
2.100000e-01 7.047783e-01 5.581555e-01 4.263401e-01
2.125000e-01 7.019232e-01 5.543921e-01 4.310005e-01
2.150000e-01 6.990758e-01 5.506489e-01 4.356611e-01
2.175000e-01 6.962359e-01 5.469259e-01 4.403218e-01
2.200000e-01 6.934037e-01 5.432229e-01 4.449827e-01
2.225000e-01 6.905791e-01 5.395399e-01 4.496438e-01
2.250000e-01 6.877621e-01 5.358768e-01 4.543050e-01
2.275000e-01 6.849528e-01 5.322335e-01 4.589662e-01
2.300000e-01 6.821511e-01 5.286100e-01 4.636277e-01
2.325000e-01 6.793569e-01 5.250061e-01 4.682892e-01
2.350000e-01 6.765704e-01 5.214218e-01 4.729508e-01
2.375000e-01 6.737913e-01 5.178570e-01 4.776126e-01
2.400000e-01 6.710198e-01 5.143116e-01 4.822744e-01
2.425000e-01 6.682558e-01 5.107856e-01 4.869363e-01
2.450000e-01 6.654993e-01 5.072790e-01 4.915984e-01
2.475000e-01 6.627504e-01 5.037916e-01 4.962605e-01
2.500000e-01 6.600091e-01 5.003233e-01 5.009227e-01
2.525000e-01 6.572753e-01 4.968742e-01 5.055848e-01
2.550000e-01 6.545489e-01 4.934441e-01 5.102471e-01
2.575000e-01 6.518302e-01 4.900330e-01 5.149093e-01
2.600000e-01 6.491190e-01 4.866406e-01 5.195716e-01
2.625000e-01 6.464153e-01 4.832669e-01 5.242340e-01
2.650000e-01 6.437191e-01 4.799121e-01 5.288964e-01
2.675000e-01 6.410304e-01 4.765760e-01 5.335587e-01
2.700000e-01 6.383492e-01 4.732584e-01 5.382210e-01
2.725000e-01 6.356756e-01 4.699595e-01 5.428833e-01
2.750000e-01 6.330094e-01 4.666788e-01 5.475456e-01
2.775000e-01 6.303506e-01 4.634165e-01 5.522078e-01
2.800000e-01 6.276995e-01 4.601726e-01 5.568701e-01
2.825000e-01 6.250558e-01 4.569470e-01 5.615322e-01
2.850000e-01 6.224195e-01 4.537395e-01 5.661943e-01
2.875000e-01 6.197908e-01 4.505501e-01 5.708563e-01
2.900000e-01 6.171696e-01 4.473788e-01 5.755182e-01
2.925000e-01 6.145559e-01 4.442255e-01 5.801798e-01
2.950000e-01 6.119495e-01 4.410900e-01 5.848412e-01
2.975000e-01 6.093506e-01 4.379723e-01 5.895027e-01
3.000000e-01 6.067592e-01 4.348724e-01 5.941638e-01
3.025000e-01 6.041751e-01 4.317902e-01 5.988248e-01
3.050000e-01 6.015985e-01 4.287257e-01 6.034857e-01
3.075000e-01 5.990295e-01 4.256787e-01 6.081463e-01
3.100000e-01 5.964679e-01 4.226491e-01 6.128067e-01
3.125000e-01 5.939137e-01 4.196370e-01 6.174669e-01
3.150000e-01 5.913670e-01 4.166423e-01 6.221267e-01
3.175000e-01 5.888278e-01 4.136650e-01 6.267862e-01
3.200000e-01 5.862961e-01 4.107049e-01 6.314453e-01
3.225000e-01 5.837718e-01 4.077620e-01 6.361042e-01
3.250000e-01 5.812551e-01 4.048363e-01 6.407626e-01
3.275000e-01 5.787457e-01 4.019277e-01 6.454205e-01
3.300000e-01 5.762437e-01 3.990360e-01 6.500780e-01
3.325000e-01 5.737493e-01 3.961614e-01 6.547350e-01
3.350000e-01 5.712625e-01 3.933037e-01 6.593914e-01
3.375000e-01 5.687832e-01 3.904628e-01 6.640474e-01
3.400000e-01 5.663114e-01 3.876388e-01 6.687026e-01
3.425000e-01 5.638471e-01 3.848315e-01 6.733573e-01
3.450000e-01 5.613902e-01 3.820408e-01 6.780113e-01
3.475000e-01 5.589410e-01 3.792670e-01 6.826644e-01
3.500000e-01 5.564994e-01 3.765098e-01 6.873167e-01
3.525000e-01 5.540655e-01 3.737692e-01 6.919681e-01
3.550000e-01 5.516393e-01 3.710451e-01 6.966183e-01
3.575000e-01 5.492206e-01 3.683377e-01 7.012675e-01
3.600000e-01 5.468096e-01 3.656467e-01 7.059155e-01
3.625000e-01 5.444064e-01 3.629722e-01 7.105622e-01
3.650000e-01 5.420109e-01 3.603143e-01 7.152072e-01
3.675000e-01 5.396233e-01 3.576728e-01 7.198508e-01
3.700000e-01 5.372436e-01 3.550479e-01 7.244925e-01
3.725000e-01 5.348720e-01 3.524396e-01 7.291320e-01
3.750000e-01 5.325086e-01 3.498479e-01 7.337695e-01
3.775000e-01 5.301533e-01 3.472728e-01 7.384045e-01
