      0.001250        1.000000        1.000000        0.000000        1.500000
      0.003750        1.000000        1.000000        0.000000        1.500000
      0.006250        1.000000        1.000000        0.000000        1.500000
      0.008750        1.000000        1.000000        0.000000        1.500000
      0.011250        1.000000        1.000000        0.000000        1.500000
      0.013750        1.000000        1.000000        0.000000        1.500000
      0.016250        1.000000        1.000000        0.000000        1.500000
      0.018750        1.000000        1.000000        0.000000        1.500000
      0.021250        1.000000        1.000000        0.000000        1.500000
      0.023750        1.000000        1.000000        0.000000        1.500000
      0.026250        1.000000        1.000000        0.000000        1.500000
      0.028750        1.000000        1.000000        0.000000        1.500000
      0.031250        1.000000        1.000000        0.000000        1.500000
      0.033750        1.000000        1.000000        0.000000        1.500000
      0.036250        1.000000        1.000000        0.000000        1.500000
      0.038750        1.000000        1.000000        0.000000        1.500000
      0.041250        1.000000        1.000000        0.000000        1.500000
      0.043750        1.000000        1.000000        0.000000        1.500000
      0.046250        1.000000        1.000000        0.000000        1.500000
      0.048750        1.000000        1.000000        0.000000        1.500000
      0.051250        1.000000        1.000000        0.000000        1.500000
      0.053750        1.000000        1.000000        0.000000        1.500000
      0.056250        1.000000        1.000000        0.000000        1.500000
      0.058750        1.000000        1.000000        0.000000        1.500000
      0.061250        1.000000        1.000000        0.000000        1.500000
      0.063750        1.000000        1.000000        0.000000        1.500000
      0.066250        1.000000        1.000000        0.000000        1.500000
      0.068750        1.000000        1.000000        0.000000        1.500000
      0.071250        1.000000        1.000000        0.000000        1.500000
      0.073750        1.000000        1.000000        0.000000        1.500000
      0.076250        1.000000        1.000000        0.000000        1.500000
      0.078750        1.000000        1.000000        0.000000        1.500000
      0.081250        1.000000        1.000000        0.000000        1.500000
      0.083750        1.000000        1.000000        0.000000        1.500000
      0.086250        1.000000        1.000000        0.000000        1.500000
      0.088750        1.000000        1.000000        0.000000        1.500000
      0.091250        1.000000        1.000000        0.000000        1.500000
      0.093750        1.000000        1.000000        0.000000        1.500000
      0.096250        1.000000        1.000000        0.000000        1.500000
      0.098750        1.000000        1.000000        0.000000        1.500000
      0.101250        1.000000        1.000000        0.000000        1.500000
      0.103750        1.000000        1.000000        0.000000        1.500000
      0.106250        1.000000        1.000000        0.000000        1.500000
      0.108750        1.000000        1.000000        0.000000        1.500000
      0.111250        1.000000        1.000000        0.000000        1.500000
      0.113750        1.000000        1.000000        0.000000        1.500000
      0.116250        1.000000        1.000000        0.000000        1.500000
      0.118750        1.000000        1.000000        0.000000        1.500000
      0.121250        1.000000        1.000000        0.000000        1.500000
      0.123750        1.000000        1.000000        0.000000        1.500000
      0.126250        1.000000        1.000000        0.000000        1.500000
      0.128750        1.000000        1.000000        0.000000        1.500000
      0.131250        1.000000        1.000000        0.000000        1.500000
      0.133750        1.000000        1.000000        0.000000        1.500000
      0.136250        1.000000        1.000000        0.000000        1.500000
      0.138750        1.000000        1.000000        0.000000        1.500000
      0.141250        1.000000        1.000000        0.000000        1.500000
      0.143750        1.000000        1.000000        0.000000        1.500000
      0.146250        1.000000        1.000000        0.000000        1.500000
      0.148750        1.000000        1.000000        0.000000        1.500000
      0.151250        1.000000        1.000000        0.000000        1.500000
      0.153750        1.000000        1.000000        0.000000        1.500000
      0.156250        1.000000        1.000000        0.000000        1.500000
      0.158750        1.000000        1.000000        0.000000        1.500000
      0.161250        1.000000        1.000000        0.000000        1.500000
      0.163750        1.000000        1.000000        0.000000        1.500000
      0.166250        1.000000        1.000000        0.000000        1.500000
      0.168750        1.000000        1.000000        0.000000        1.500000
      0.171250        1.000000        1.000000        0.000000        1.500000
      0.173750        1.000000        1.000000        0.000000        1.500000
      0.176250        1.000000        1.000000        0.000000        1.500000
      0.178750        1.000000        1.000000        0.000000        1.500000
      0.181250        1.000000        1.000000        0.000000        1.500000
      0.183750        1.000000        1.000000        0.000000        1.500000
      0.186250        1.000000        1.000000        0.000000        1.500000
      0.188750        1.000000        1.000000        0.000000        1.500000
      0.191250        1.000000        1.000000        0.000000        1.500000
      0.193750        1.000000        1.000000        0.000000        1.500000
      0.196250        1.000000        1.000000        0.000000        1.500000
      0.198750        1.000000        1.000000        0.000000        1.500000
      0.201250        1.000000        1.000000        0.000000        1.500000
      0.203750        1.000000        1.000000        0.000000        1.500000
      0.206250        1.000000        1.000000        0.000000        1.500000
      0.208750        1.000000        1.000000        0.000000        1.500000
      0.211250        1.000000        1.000000        0.000000        1.500000
      0.213750        1.000000        1.000000        0.000000        1.500000
      0.216250        1.000000        1.000000        0.000000        1.500000
      0.218750        1.000000        1.000000        0.000000        1.500000
      0.221250        1.000000        1.000000        0.000000        1.500000
      0.223750        1.000000        1.000000        0.000000        1.500000
      0.226250        1.000000        1.000000        0.000000        1.500000
      0.228750        1.000000        1.000000        0.000000        1.500000
      0.231250        1.000000        1.000000        0.000000        1.500000
      0.233750        1.000000        1.000000        0.000000        1.500000
      0.236250        1.000000        1.000000        0.000000        1.500000
      0.238750        1.000000        1.000000        0.000000        1.500000
      0.241250        1.000000        1.000000        0.000000        1.500000
      0.243750        0.994350        0.990601        0.007308        1.494345
      0.246250        0.987133        0.978647        0.016683        1.487105
      0.248750        0.979951        0.966809        0.026058        1.479884
      0.251250        0.972804        0.955086        0.035433        1.472679
      0.253750        0.965692        0.943476        0.044808        1.465492
      0.256250        0.958614        0.931980        0.054183        1.458323
      0.258750        0.951572        0.920596        0.063558        1.451172
      0.261250        0.944564        0.909324        0.072933        1.444038
      0.263750        0.937590        0.898162        0.082308        1.436922
      0.266250        0.930651        0.887111        0.091683        1.429824
      0.268750        0.923746        0.876168        0.101058        1.422742
      0.271250        0.916875        0.865333        0.110433        1.415679
      0.273750        0.910038        0.854606        0.119808        1.408633
      0.276250        0.903236        0.843986        0.129183        1.401604
      0.278750        0.896467        0.833472        0.138558        1.394593
      0.281250        0.889733        0.823062        0.147933        1.387600
      0.283750        0.883032        0.812757        0.157308        1.380624
      0.286250        0.876365        0.802555        0.166683        1.373666
      0.288750        0.869731        0.792456        0.176058        1.366726
      0.291250        0.863131        0.782459        0.185433        1.359803
      0.293750        0.856565        0.772563        0.194808        1.352897
      0.296250        0.850032        0.762768        0.204183        1.346010
      0.298750        0.843533        0.753072        0.213558        1.339140
      0.301250        0.837066        0.743475        0.222933        1.332287
      0.303750        0.830633        0.733976        0.232308        1.325452
      0.306250        0.824232        0.724574        0.241683        1.318634
      0.308750        0.817865        0.715269        0.251058        1.311834
      0.311250        0.811530        0.706059        0.260433        1.305052
      0.313750        0.805229        0.696946        0.269808        1.298287
      0.316250        0.798960        0.687926        0.279183        1.291540
      0.318750        0.792723        0.679000        0.288558        1.284810
      0.321250        0.786520        0.670166        0.297933        1.278098
      0.323750        0.780348        0.661426        0.307308        1.271404
      0.326250        0.774209        0.652776        0.316683        1.264727
      0.328750        0.768102        0.644217        0.326058        1.258068
      0.331250        0.762028        0.635748        0.335433        1.251426
      0.333750        0.755986        0.627369        0.344808        1.244802
      0.336250        0.749975        0.619078        0.354183        1.238196
      0.338750        0.743997        0.610874        0.363558        1.231607
      0.341250        0.738050        0.602758        0.372933        1.225035
      0.343750        0.732135        0.594729        0.382308        1.218481
      0.346250        0.726252        0.586785        0.391683        1.211945
      0.348750        0.720401        0.578927        0.401058        1.205427
      0.351250        0.714581        0.571153        0.410433        1.198926
      0.353750        0.708792        0.563462        0.419808        1.192442
      0.356250        0.703035        0.555855        0.429183        1.185976
      0.358750        0.697309        0.548330        0.438558        1.179528
      0.361250        0.691614        0.540887        0.447933        1.173097
      0.363750        0.685951        0.533525        0.457308        1.166684
      0.366250        0.680318        0.526243        0.466683        1.160288
      0.368750        0.674716        0.519041        0.476058        1.153910
      0.371250        0.669145        0.511918        0.485433        1.147550
      0.373750        0.663605        0.504874        0.494808        1.141207
      0.376250        0.658095        0.497907        0.504183        1.134882
      0.378750        0.652617        0.491017        0.513558        1.128574
      0.381250        0.647168        0.484204        0.522933        1.122284
      0.383750        0.641750        0.477467        0.532308        1.116011
      0.386250        0.636362        0.470805        0.541683        1.109756
      0.388750        0.631005        0.464217        0.551058        1.103519
      0.391250        0.625677        0.457703        0.560433        1.097299
