###############PARAM###############
1.100048e+02 
129 
65 
###################################
3.000000e+00 0.000000e+00 4.558189e+04 3.440785e+03 -1.122171e+00 0.000000e+00
3.000000e+00 2.454369e-02 4.558189e+04 3.440785e+03 -1.122171e+00 -4.963558e-03
3.000000e+00 4.908739e-02 4.526328e+04 3.400291e+03 -1.123037e+00 -2.137619e-03
3.000000e+00 7.363108e-02 4.498752e+04 3.365062e+03 -1.124346e+00 -2.232707e-03
3.000000e+00 9.817477e-02 4.473570e+04 3.332983e+03 -1.125800e+00 -2.178620e-03
3.000000e+00 1.227185e-01 4.450044e+04 3.303172e+03 -1.127216e+00 -1.933231e-03
3.000000e+00 1.472622e-01 4.428453e+04 3.275948e+03 -1.128504e+00 -1.475200e-03
3.000000e+00 1.718058e-01 4.408653e+04 3.251093e+03 -1.129643e+00 -8.116764e-04
3.000000e+00 1.963495e-01 4.390770e+04 3.228718e+03 -1.130638e+00 2.403019e-05
3.000000e+00 2.208932e-01 4.374721e+04 3.208696e+03 -1.131501e+00 9.465550e-04
3.000000e+00 2.454369e-01 4.360315e+04 3.190777e+03 -1.132242e+00 1.950552e-03
3.000000e+00 2.699806e-01 4.347607e+04 3.175017e+03 -1.132866e+00 3.017674e-03
3.000000e+00 2.945243e-01 4.336645e+04 3.161462e+03 -1.133372e+00 4.131967e-03
3.000000e+00 3.190680e-01 4.327413e+04 3.150080e+03 -1.133764e+00 5.274383e-03
3.000000e+00 3.436117e-01 4.319870e+04 3.140812e+03 -1.134046e+00 6.430553e-03
3.000000e+00 3.681554e-01 4.313988e+04 3.133615e+03 -1.134222e+00 7.590621e-03
3.000000e+00 3.926991e-01 4.309710e+04 3.128422e+03 -1.134286e+00 8.749304e-03
3.000000e+00 4.172428e-01 4.307025e+04 3.125225e+03 -1.134234e+00 9.909797e-03
3.000000e+00 4.417865e-01 4.305782e+04 3.123784e+03 -1.134091e+00 1.102703e-02
3.000000e+00 4.663302e-01 4.306133e+04 3.124336e+03 -1.133854e+00 1.220893e-02
3.000000e+00 4.908739e-01 4.307977e+04 3.126770e+03 -1.133519e+00 1.328267e-02
3.000000e+00 5.154175e-01 4.311078e+04 3.130739e+03 -1.133100e+00 1.435540e-02
3.000000e+00 5.399612e-01 4.315544e+04 3.136408e+03 -1.132598e+00 1.538977e-02
3.000000e+00 5.645049e-01 4.321273e+04 3.143657e+03 -1.132015e+00 1.638604e-02
3.000000e+00 5.890486e-01 4.328206e+04 3.152414e+03 -1.131355e+00 1.733691e-02
3.000000e+00 6.135923e-01 4.336269e+04 3.162592e+03 -1.130623e+00 1.823684e-02
3.000000e+00 6.381360e-01 4.345392e+04 3.174106e+03 -1.129827e+00 1.908127e-02
3.000000e+00 6.626797e-01 4.355506e+04 3.186879e+03 -1.128969e+00 1.986653e-02
3.000000e+00 6.872234e-01 4.366547e+04 3.200834e+03 -1.128055e+00 2.058940e-02
3.000000e+00 7.117671e-01 4.378450e+04 3.215897e+03 -1.127089e+00 2.124668e-02
3.000000e+00 7.363108e-01 4.391145e+04 3.231987e+03 -1.126076e+00 2.183521e-02
3.000000e+00 7.608545e-01 4.404560e+04 3.249017e+03 -1.125022e+00 2.235216e-02
3.000000e+00 7.853982e-01 4.418621e+04 3.266899e+03 -1.123931e+00 2.279491e-02
3.000000e+00 8.099419e-01 4.433260e+04 3.285552e+03 -1.122809e+00 2.315992e-02
3.000000e+00 8.344855e-01 4.448427e+04 3.304918e+03 -1.121660e+00 2.344367e-02
3.000000e+00 8.590292e-01 4.464033e+04 3.324891e+03 -1.120488e+00 2.364313e-02
3.000000e+00 8.835729e-01 4.479976e+04 3.345349e+03 -1.119298e+00 2.377424e-02
3.000000e+00 9.081166e-01 4.496226e+04 3.366242e+03 -1.118098e+00 2.386079e-02
3.000000e+00 9.326603e-01 4.512365e+04 3.387048e+03 -1.116898e+00 2.385199e-02
3.000000e+00 9.572040e-01 4.528855e+04 3.408342e+03 -1.115695e+00 2.373899e-02
3.000000e+00 9.817477e-01 4.545244e+04 3.429570e+03 -1.114498e+00 2.354268e-02
3.000000e+00 1.006291e+00 4.561593e+04 3.450799e+03 -1.113308e+00 2.326668e-02
3.000000e+00 1.030835e+00 4.577837e+04 3.471945e+03 -1.112132e+00 2.291500e-02
3.000000e+00 1.055379e+00 4.593895e+04 3.492899e+03 -1.110973e+00 2.248798e-02
3.000000e+00 1.079922e+00 4.609682e+04 3.513548e+03 -1.109836e+00 2.198570e-02
3.000000e+00 1.104466e+00 4.625115e+04 3.533782e+03 -1.108728e+00 2.140884e-02
3.000000e+00 1.129010e+00 4.640119e+04 3.553498e+03 -1.107651e+00 2.075868e-02
3.000000e+00 1.153554e+00 4.654620e+04 3.572598e+03 -1.106610e+00 2.003691e-02
3.000000e+00 1.178097e+00 4.668552e+04 3.590987e+03 -1.105609e+00 1.924542e-02
3.000000e+00 1.202641e+00 4.681849e+04 3.608576e+03 -1.104653e+00 1.838630e-02
3.000000e+00 1.227185e+00 4.694448e+04 3.625275e+03 -1.103744e+00 1.746183e-02
3.000000e+00 1.251728e+00 4.706288e+04 3.641000e+03 -1.102886e+00 1.647460e-02
3.000000e+00 1.276272e+00 4.717307e+04 3.655661e+03 -1.102083e+00 1.542769e-02
3.000000e+00 1.300816e+00 4.727442e+04 3.669169e+03 -1.101338e+00 1.432483e-02
3.000000e+00 1.325359e+00 4.736630e+04 3.681439e+03 -1.100654e+00 1.317045e-02
3.000000e+00 1.349903e+00 4.744815e+04 3.692388e+03 -1.100033e+00 1.196970e-02
3.000000e+00 1.374447e+00 4.751955e+04 3.701957e+03 -1.099479e+00 1.072831e-02
3.000000e+00 1.398990e+00 4.758029e+04 3.710113e+03 -1.098992e+00 9.452456e-03
3.000000e+00 1.423534e+00 4.763047e+04 3.716866e+03 -1.098574e+00 8.148533e-03
3.000000e+00 1.448078e+00 4.767057e+04 3.722273e+03 -1.098222e+00 6.823432e-03
3.000000e+00 1.472622e+00 4.770128e+04 3.726427e+03 -1.097936e+00 5.482727e-03
3.000000e+00 1.497165e+00 4.772392e+04 3.729494e+03 -1.097717e+00 4.137545e-03
3.000000e+00 1.521709e+00 4.773823e+04 3.731442e+03 -1.097570e+00 2.777714e-03
3.000000e+00 1.546253e+00 4.774957e+04 3.732961e+03 -1.097505e+00 1.480448e-03
3.000000e+00 1.570796e+00 4.774957e+04 3.732961e+03 -1.097505e+00 0.000000e+00
3.132812e+00 0.000000e+00 4.223102e+04 3.100028e+03 -1.014093e+00 0.000000e+00
3.132812e+00 2.454369e-02 4.223102e+04 3.100028e+03 -1.014093e+00 -4.571081e-03
3.132812e+00 4.908739e-02 4.197191e+04 3.068409e+03 -1.014900e+00 -1.782025e-03
3.132812e+00 7.363108e-02 4.174985e+04 3.041478e+03 -1.016143e+00 -1.859342e-03
3.132812e+00 9.817477e-02 4.155078e+04 3.017475e+03 -1.017530e+00 -1.830465e-03
3.132812e+00 1.227185e-01 4.136812e+04 2.995553e+03 -1.018886e+00 -1.640077e-03
3.132812e+00 1.472622e-01 4.120152e+04 2.975627e+03 -1.020129e+00 -1.250256e-03
3.132812e+00 1.718058e-01 4.104777e+04 2.957290e+03 -1.021242e+00 -6.598037e-04
3.132812e+00 1.963495e-01 4.090480e+04 2.940280e+03 -1.022236e+00 1.100558e-04
3.132812e+00 2.208932e-01 4.077310e+04 2.924645e+03 -1.023119e+00 9.938848e-04
3.132812e+00 2.454369e-01 4.065416e+04 2.910547e+03 -1.023897e+00 1.969102e-03
3.132812e+00 2.699806e-01 4.054849e+04 2.898040e+03 -1.024572e+00 3.028055e-03
3.132812e+00 2.945243e-01 4.045639e+04 2.887152e+03 -1.025145e+00 4.146128e-03
3.132812e+00 3.190680e-01 4.037773e+04 2.877861e+03 -1.025618e+00 5.290829e-03
3.132812e+00 3.436117e-01 4.031270e+04 2.870183e+03 -1.025993e+00 6.449590e-03
3.132812e+00 3.681554e-01 4.026165e+04 2.864152e+03 -1.026275e+00 7.612584e-03
3.132812e+00 3.926991e-01 4.022455e+04 2.859760e+03 -1.026464e+00 8.772654e-03
3.132812e+00 4.172428e-01 4.020158e+04 2.857020e+03 -1.026535e+00 9.937720e-03
3.132812e+00 4.417865e-01 4.019053e+04 2.855689e+03 -1.026525e+00 1.105883e-02
3.132812e+00 4.663302e-01 4.019279e+04 2.855910e+03 -1.026440e+00 1.226564e-02
3.132812e+00 4.908739e-01 4.020820e+04 2.857662e+03 -1.026260e+00 1.333106e-02
3.132812e+00 5.154175e-01 4.023445e+04 2.860693e+03 -1.026007e+00 1.440686e-02
3.132812e+00 5.399612e-01 4.027253e+04 2.865111e+03 -1.025678e+00 1.544662e-02
3.132812e+00 5.645049e-01 4.032148e+04 2.870805e+03 -1.025275e+00 1.644689e-02
3.132812e+00 5.890486e-01 4.038067e+04 2.877706e+03 -1.024802e+00 1.739952e-02
3.132812e+00 6.135923e-01 4.044950e+04 2.885747e+03 -1.024264e+00 1.829864e-02
3.132812e+00 6.381360e-01 4.052742e+04 2.894865e+03 -1.023667e+00 1.914063e-02
3.132812e+00 6.626797e-01 4.061388e+04 2.904999e+03 -1.023014e+00 1.992273e-02
3.132812e+00 6.872234e-01 4.070828e+04 2.916086e+03 -1.022309e+00 2.064222e-02
3.132812e+00 7.117671e-01 4.081003e+04 2.928056e+03 -1.021556e+00 2.129582e-02
3.132812e+00 7.363108e-01 4.091850e+04 2.940843e+03 -1.020760e+00 2.187972e-02
3.132812e+00 7.608545e-01 4.103306e+04 2.954373e+03 -1.019925e+00 2.239065e-02
3.132812e+00 7.853982e-01 4.115303e+04 2.968571e+03 -1.019056e+00 2.282685e-02
3.132812e+00 8.099419e-01 4.127769e+04 2.983355e+03 -1.018158e+00 2.318716e-02
3.132812e+00 8.344855e-01 4.140655e+04 2.998667e+03 -1.017233e+00 2.346860e-02
3.132812e+00 8.590292e-01 4.153934e+04 3.014483e+03 -1.016287e+00 2.365797e-02
3.132812e+00 8.835729e-01 4.167690e+04 3.030905e+03 -1.015319e+00 2.374700e-02
3.132812e+00 9.081166e-01 4.181479e+04 3.047397e+03 -1.014343e+00 2.370616e-02
3.132812e+00 9.326603e-01 4.195222e+04 3.063869e+03 -1.013366e+00 2.360358e-02
3.132812e+00 9.572040e-01 4.208986e+04 3.080404e+03 -1.012387e+00 2.346203e-02
3.132812e+00 9.817477e-01 4.222885e+04 3.097138e+03 -1.011406e+00 2.324835e-02
3.132812e+00 1.006291e+00 4.236771e+04 3.113892e+03 -1.010429e+00 2.296334e-02
3.132812e+00 1.030835e+00 4.250548e+04 3.130550e+03 -1.009461e+00 2.260113e-02
3.132812e+00 1.055379e+00 4.264133e+04 3.147010e+03 -1.008507e+00 2.216050e-02
3.132812e+00 1.079922e+00 4.277456e+04 3.163187e+03 -1.007572e+00 2.164227e-02
3.132812e+00 1.104466e+00 4.290454e+04 3.179001e+03 -1.006658e+00 2.104833e-02
3.132812e+00 1.129010e+00 4.303067e+04 3.194375e+03 -1.005770e+00 2.038091e-02
3.132812e+00 1.153554e+00 4.315235e+04 3.209234e+03 -1.004911e+00 1.964224e-02
3.132812e+00 1.178097e+00 4.326900e+04 3.223504e+03 -1.004086e+00 1.883458e-02
3.132812e+00 1.202641e+00 4.338007e+04 3.237114e+03 -1.003297e+00 1.796012e-02
3.132812e+00 1.227185e+00 4.348503e+04 3.249996e+03 -1.002547e+00 1.702100e-02
3.132812e+00 1.251728e+00 4.358340e+04 3.262085e+03 -1.001840e+00 1.601936e-02
3.132812e+00 1.276272e+00 4.367469e+04 3.273318e+03 -1.001179e+00 1.495758e-02
3.132812e+00 1.300816e+00 4.375843e+04 3.283635e+03 -1.000566e+00 1.383875e-02
3.132812e+00 1.325359e+00 4.383419e+04 3.292977e+03 -1.000003e+00 1.266730e-02
3.132812e+00 1.349903e+00 4.390159e+04 3.301293e+03 -9.994941e-01 1.144966e-02
3.132812e+00 1.374447e+00 4.396036e+04 3.308548e+03 -9.990396e-01 1.019465e-02
3.132812e+00 1.398990e+00 4.401043e+04 3.314730e+03 -9.986411e-01 8.913462e-03
3.132812e+00 1.423534e+00 4.405195e+04 3.319855e+03 -9.982985e-01 7.618855e-03
3.132812e+00 1.448078e+00 4.408538e+04 3.323979e+03 -9.980109e-01 6.324309e-03
3.132812e+00 1.472622e+00 4.411130e+04 3.327175e+03 -9.977771e-01 5.040135e-03
3.132812e+00 1.497165e+00 4.413084e+04 3.329582e+03 -9.975973e-01 3.780039e-03
3.132812e+00 1.521709e+00 4.414346e+04 3.331134e+03 -9.974778e-01 2.526934e-03
3.132812e+00 1.546253e+00 4.415438e+04 3.332490e+03 -9.974244e-01 1.367711e-03
3.132812e+00 1.570796e+00 4.415438e+04 3.332490e+03 -9.974244e-01 0.000000e+00
3.265625e+00 0.000000e+00 3.991955e+04 2.797373e+03 -9.774414e-01 0.000000e+00
3.265625e+00 2.454369e-02 3.991955e+04 2.797373e+03 -9.774414e-01 -4.346996e-03
3.265625e+00 4.908739e-02 3.968312e+04 2.769700e+03 -9.781922e-01 -1.471960e-03
3.265625e+00 7.363108e-02 3.948357e+04 2.746362e+03 -9.793741e-01 -1.497626e-03
3.265625e+00 9.817477e-02 3.930568e+04 2.725641e+03 -9.806997e-01 -1.445163e-03
3.265625e+00 1.227185e-01 3.914674e+04 2.707209e+03 -9.819872e-01 -1.279407e-03
3.265625e+00 1.472622e-01 3.900237e+04 2.690533e+03 -9.831639e-01 -9.648022e-04
3.265625e+00 1.718058e-01 3.887027e+04 2.675321e+03 -9.842176e-01 -4.979584e-04
3.265625e+00 1.963495e-01 3.874652e+04 2.661104e+03 -9.851644e-01 9.186005e-05
3.265625e+00 2.208932e-01 3.863123e+04 2.647888e+03 -9.860135e-01 8.815372e-04
3.265625e+00 2.454369e-01 3.852718e+04 2.635985e+03 -9.867646e-01 1.787932e-03
3.265625e+00 2.699806e-01 3.843435e+04 2.625385e+03 -9.874212e-01 2.770484e-03
3.265625e+00 2.945243e-01 3.835245e+04 2.616051e+03 -9.879859e-01 3.792324e-03
3.265625e+00 3.190680e-01 3.828180e+04 2.608012e+03 -9.884589e-01 4.862478e-03
3.265625e+00 3.436117e-01 3.822343e+04 2.601382e+03 -9.888397e-01 5.970954e-03
3.265625e+00 3.681554e-01 3.817766e+04 2.596192e+03 -9.891305e-01 7.102216e-03
3.265625e+00 3.926991e-01 3.814464e+04 2.592459e+03 -9.893335e-01 8.240367e-03
3.265625e+00 4.172428e-01 3.812459e+04 2.590202e+03 -9.894322e-01 9.380211e-03
3.265625e+00 4.417865e-01 3.811572e+04 2.589210e+03 -9.894423e-01 1.048912e-02
3.265625e+00 4.663302e-01 3.811835e+04 2.589530e+03 -9.893770e-01 1.165162e-02
3.265625e+00 4.908739e-01 3.813288e+04 2.591211e+03 -9.892308e-01 1.271550e-02
3.265625e+00 5.154175e-01 3.815799e+04 2.594085e+03 -9.890134e-01 1.377563e-02
3.265625e+00 5.399612e-01 3.819369e+04 2.598168e+03 -9.887207e-01 1.479976e-02
