###############PARAM###############
2.800003e+03 
101 
3 
###################################
3.000000e-01 0.000000e+00 8.986156e+00 1.835413e+01 -1.060015e+00 0.000000e+00 0.000000e+00
3.000000e-01 7.853982e-01 8.986156e+00 1.835413e+01 -1.060015e+00 0.000000e+00 0.000000e+00
3.000000e-01 1.570796e+00 8.986156e+00 1.835413e+01 -1.060015e+00 0.000000e+00 0.000000e+00
3.970000e-01 0.000000e+00 6.559729e+00 9.505299e+00 -3.374709e-01 0.000000e+00 0.000000e+00
3.970000e-01 7.853982e-01 6.559729e+00 9.505299e+00 -3.374709e-01 0.000000e+00 0.000000e+00
3.970000e-01 1.570796e+00 6.559729e+00 9.505299e+00 -3.374709e-01 0.000000e+00 0.000000e+00
4.940000e-01 0.000000e+00 5.439861e+00 6.025066e+00 -3.522443e-01 0.000000e+00 0.000000e+00
4.940000e-01 7.853982e-01 5.439861e+00 6.025066e+00 -3.522443e-01 0.000000e+00 0.000000e+00
4.940000e-01 1.570796e+00 5.439861e+00 6.025066e+00 -3.522443e-01 0.000000e+00 0.000000e+00
5.910000e-01 0.000000e+00 4.065775e+00 4.355630e+00 -3.293970e-01 0.000000e+00 0.000000e+00
5.910000e-01 7.853982e-01 4.065775e+00 4.355630e+00 -3.293970e-01 0.000000e+00 0.000000e+00
5.910000e-01 1.570796e+00 4.065775e+00 4.355630e+00 -3.293970e-01 0.000000e+00 0.000000e+00
6.880000e-01 0.000000e+00 3.153988e+00 3.496004e+00 -2.953230e-01 0.000000e+00 0.000000e+00
6.880000e-01 7.853982e-01 3.153988e+00 3.496004e+00 -2.953230e-01 0.000000e+00 0.000000e+00
6.880000e-01 1.570796e+00 3.153988e+00 3.496004e+00 -2.953230e-01 0.000000e+00 0.000000e+00
7.850000e-01 0.000000e+00 2.721583e+00 2.982479e+00 -2.605106e-01 0.000000e+00 0.000000e+00
7.850000e-01 7.853982e-01 2.721583e+00 2.982479e+00 -2.605106e-01 0.000000e+00 0.000000e+00
7.850000e-01 1.570796e+00 2.721583e+00 2.982479e+00 -2.605106e-01 0.000000e+00 0.000000e+00
8.820000e-01 0.000000e+00 2.513198e+00 2.629529e+00 -2.290873e-01 0.000000e+00 0.000000e+00
8.820000e-01 7.853982e-01 2.513198e+00 2.629529e+00 -2.290873e-01 0.000000e+00 0.000000e+00
8.820000e-01 1.570796e+00 2.513198e+00 2.629529e+00 -2.290873e-01 0.000000e+00 0.000000e+00
9.790000e-01 0.000000e+00 2.362074e+00 2.366694e+00 -2.020214e-01 0.000000e+00 0.000000e+00
9.790000e-01 7.853982e-01 2.362074e+00 2.366694e+00 -2.020214e-01 0.000000e+00 0.000000e+00
9.790000e-01 1.570796e+00 2.362074e+00 2.366694e+00 -2.020214e-01 0.000000e+00 0.000000e+00
1.076000e+00 0.000000e+00 2.220600e+00 2.164018e+00 -1.791218e-01 0.000000e+00 0.000000e+00
1.076000e+00 7.853982e-01 2.220600e+00 2.164018e+00 -1.791218e-01 0.000000e+00 0.000000e+00
1.076000e+00 1.570796e+00 2.220600e+00 2.164018e+00 -1.791218e-01 0.000000e+00 0.000000e+00
1.173000e+00 0.000000e+00 2.091844e+00 2.004425e+00 -1.597661e-01 0.000000e+00 0.000000e+00
1.173000e+00 7.853982e-01 2.091844e+00 2.004425e+00 -1.597661e-01 0.000000e+00 0.000000e+00
1.173000e+00 1.570796e+00 2.091844e+00 2.004425e+00 -1.597661e-01 0.000000e+00 0.000000e+00
1.270000e+00 0.000000e+00 1.983458e+00 1.876238e+00 -1.433203e-01 0.000000e+00 0.000000e+00
1.270000e+00 7.853982e-01 1.983458e+00 1.876238e+00 -1.433203e-01 0.000000e+00 0.000000e+00
1.270000e+00 1.570796e+00 1.983458e+00 1.876238e+00 -1.433203e-01 0.000000e+00 0.000000e+00
1.367000e+00 0.000000e+00 1.895746e+00 1.771197e+00 -1.292500e-01 0.000000e+00 0.000000e+00
1.367000e+00 7.853982e-01 1.895746e+00 1.771197e+00 -1.292500e-01 0.000000e+00 0.000000e+00
1.367000e+00 1.570796e+00 1.895746e+00 1.771197e+00 -1.292500e-01 0.000000e+00 0.000000e+00
1.464000e+00 0.000000e+00 1.824377e+00 1.683550e+00 -1.171299e-01 0.000000e+00 0.000000e+00
1.464000e+00 7.853982e-01 1.824377e+00 1.683550e+00 -1.171299e-01 0.000000e+00 0.000000e+00
1.464000e+00 1.570796e+00 1.824377e+00 1.683550e+00 -1.171299e-01 0.000000e+00 0.000000e+00
1.561000e+00 0.000000e+00 1.764533e+00 1.609303e+00 -1.066227e-01 0.000000e+00 0.000000e+00
